# meta: {"smoothing_window": 3, "stride": 1, "run_type": "dynamic"}
time,song_bpm,walking_bpm,step_event,instant_bpm
00:01:20.277,146.12161616816323,173.75,True,210.53
00:01:20.284,147.40970637260128,176.8005840714151,False,
00:01:20.385,161.6651458549767,176.8005840714151,False,
00:01:20.485,166.9714248726351,176.8005840714151,False,
00:01:20.531,168.4716608420381,226.7,True,236.22
00:01:20.586,188.48579475147048,217.42110584478797,False,
00:01:20.686,202.31408379489505,217.42110584478797,False,
00:01:20.787,207.64809140051256,217.42110584478797,False,
00:01:20.793,207.88857183256388,224.72,True,229.01
00:01:20.887,214.65919271457688,226.2639955040782,False,
00:01:20.989,218.26034070466343,226.2639955040782,False,
00:01:21.079,219.78063180696066,225.85,True,213.52
00:01:21.090,219.7836488122216,219.90969647117146,False,
00:01:21.191,219.90969647117146,219.90969647117146,False,
00:01:21.291,219.90969647117146,219.90969647117146,False,
00:01:21.327,219.90969647117146,225.85,True,236.22
00:01:21.391,220.58563439676144,224.57215874005652,False,
00:01:21.491,221.46888595969114,224.57215874005652,False,
00:01:21.593,222.1643293172497,224.57215874005652,False,
00:01:21.607,222.13167794885558,221.13,True,215.05
00:01:21.694,222.259759962536,222.79920598151114,False,
00:01:21.795,222.38026220940458,222.79920598151114,False,
00:01:21.883,222.4381059010637,222.5,True,217.39
00:01:21.896,222.3790596064533,218.45718676359692,False,
00:01:21.997,221.9135364048816,218.45718676359692,False,
00:01:22.098,221.50358045140752,218.45718676359692,False,
00:01:22.137,221.35156729243033,222.22,True,235.29
00:01:22.199,221.60685845386175,223.18081974775873,False,
00:01:22.299,221.95560683720618,223.18081974775873,False,
00:01:22.388,222.2041148929952,230.77,True,240.96
00:01:22.400,222.43188965951703,229.31721978108465,False,
00:01:22.501,224.09552642389878,229.31721978108465,False,
00:01:22.601,225.2544069550023,229.31721978108465,False,
00:01:22.649,225.7323808933048,234.99,True,229.01
00:01:22.701,227.13154460269794,234.76688697809521,False,
00:01:22.802,229.07289358286613,234.76688697809521,False,
00:01:22.902,230.35580872573493,234.76688697809521,False,
00:01:22.919,230.36224645475076,230.47,True,222.22
00:01:23.002,230.04551865042865,227.1130710999824,False,
00:01:23.103,229.69700831950772,227.1130710999824,False,
00:01:23.204,229.17037290055512,209.95209594826161,False,
00:01:23.208,229.04842251577278,220.32,True,210.53
00:01:23.305,227.93160668168238,219.15628633140554,False,
00:01:23.405,226.89571756662022,219.15628633140554,False,
00:01:23.446,226.4953052922995,225.85,True,247.93
00:01:23.506,225.85884792828548,217.4104664270455,False,
00:01:23.606,224.8645196283281,217.4104664270455,False,
00:01:23.706,223.98485439656938,217.4104664270455,False,
00:01:23.806,220.45747244175737,166.65159467738923,False,
00:01:23.907,211.72612881908427,130.19636165724995,False,
00:01:23.928,209.42243626749536,178.39,True,124.48
00:01:24.008,206.35334954761944,176.55849170326113,False,
00:01:24.108,202.83805592391437,176.55849170326113,False,
00:01:24.209,199.70932207730922,176.55849170326113,False,
00:01:24.309,196.4796077383779,157.22989550630243,False,
00:01:24.410,189.7017468852671,124.3222719033949,False,
00:01:24.512,180.5275232161748,102.69945650443962,False,
00:01:24.613,170.3559363206383,87.59566898588317,False,
00:01:24.714,159.8106577833664,76.31157147565948,False,
00:01:24.815,149.34605998714537,67.61656523394458,False,
00:01:24.915,139.2961074883389,60.763266916456324,False,
00:01:25.015,129.67119818891283,55.172275901894125,False,
00:01:25.117,120.551818136955,50.46742556173128,False,
00:01:25.217,112.04358683172184,46.54093535617491,False,
00:01:25.317,104.11146349105304,43.182937283920786,False,
00:01:25.329,103.12475003382707,84.75,True,42.86
00:01:25.417,100.30326094290193,75.79394749363668,False,
00:01:25.518,97.3937362527189,75.79394749363668,False,
00:01:25.619,94.82733642712365,75.79394749363668,False,
00:01:25.720,92.57115699665539,75.79394749363668,False,
00:01:25.822,90.57099643023213,75.79394749363668,False,
00:01:25.923,88.81849857323647,75.79394749363668,False,
00:01:26.024,87.26430833866536,75.79394749363668,False,
00:01:26.125,85.90101181106495,75.33376419702344,False,
00:01:26.226,84.12663301786131,66.86501175977953,False,
00:01:26.327,81.65652436951717,60.09185048424112,False,
00:01:26.362,80.64433700738901,61.73,True,58.03
00:01:26.428,79.0770055665933,60.50373004496359,False,
00:01:26.529,76.8813608015054,60.50373004496359,False,
00:01:26.629,74.9466375728148,60.50373004496359,False,
00:01:26.730,73.22847936757722,60.50373004496359,False,
00:01:26.831,71.7209784592671,60.50373004496359,False,
00:01:26.904,70.7269237404199,60.54,True,111.32
00:01:26.933,70.68747384813605,69.54322389544487,False,
00:01:27.033,70.55233426275944,69.54322389544487,False,
00:01:27.134,70.43217016444704,69.54322389544487,False,
00:01:27.236,70.32624578116726,69.54322389544487,False,
00:01:27.336,70.23341640235738,69.54322389544487,False,
00:01:27.438,70.15106982359403,69.54322389544487,False,
00:01:27.539,70.0791386111015,69.54322389544487,False,
00:01:27.640,70.01558700363931,69.54322389544487,False,
00:01:27.740,69.95968397529406,69.54322389544487,False,
00:01:27.840,69.66377859484862,64.06062051618976,False,
00:01:27.890,69.2122934925392,70.34,True,60.85
00:01:27.942,70.6231134205827,78.34462274857819,False,
00:01:28.042,72.58495517848476,78.34462274857819,False,
00:01:28.143,73.89903901519118,78.34462274857819,False,
00:01:28.244,74.89174440180659,78.34462274857819,False,
00:01:28.345,75.66399761360738,78.34462274857819,False,
00:01:28.357,75.75685399800837,90.23,True,127.66
00:01:28.446,81.19961665215217,92.21613467944317,False,
00:01:28.547,84.53664274818503,92.21613467944317,False,
00:01:28.647,86.4892716936689,92.21613467944317,False,
00:01:28.748,87.78249600970847,92.21613467944317,False,
00:01:28.849,88.77309493099766,92.21613467944317,False,
00:01:28.857,88.85492878301268,92.07,True,120.24
00:01:28.949,92.59180626068004,101.37587237589332,False,
00:01:29.050,94.95899083142525,101.37587237589332,False,
00:01:29.150,96.45834150381845,101.37587237589332,False,
00:01:29.250,97.55747634882864,101.37587237589332,False,
00:01:29.351,98.41095610536439,101.37587237589332,False,
00:01:29.371,98.5658220123511,121.29,True,116.5
00:01:29.453,105.20822505456695,118.02699239454878,False,
00:01:29.553,109.35818479620441,118.02699239454878,False,
00:01:29.654,111.70510284853277,118.02699239454878,False,
00:01:29.755,113.18024933937477,118.02699239454878,False,
00:01:29.856,114.26429711065028,118.02699239454878,False,
00:01:29.958,114.15375305742145,102.2944838393015,False,
00:01:29.999,113.37090426264959,109.69,True,95.69
00:01:30.059,113.02259377587482,108.4708668040794,False,
00:01:30.160,112.48258908453158,108.4708668040794,False,
00:01:30.260,112.01001647100898,108.4708668040794,False,
00:01:30.361,111.58881819986944,108.4708668040794,False,
00:01:30.462,111.21827277325337,108.4708668040794,False,
00:01:30.563,110.87970670042935,106.2995085419091,False,
00:01:30.663,109.34023903365984,90.27865109851871,False,
00:01:30.752,106.71033346574629,94.99,True,79.68
00:01:30.764,106.54613858335433,94.1411351047756,False,
00:01:30.864,105.07132769689163,94.1411351047756,False,
00:01:30.966,103.77195070960467,94.1411351047756,False,
00:01:31.067,102.63284682307139,94.1411351047756,False,
00:01:31.168,101.62159460428857,94.1411351047756,False,
00:01:31.268,100.73822023179602,94.1411351047756,False,
00:01:31.369,99.95804943968851,94.1411351047756,False,
00:01:31.470,98.73128485702955,83.4787869982356,False,
00:01:31.572,96.26194235903654,73.1303592787226,False,
00:01:31.588,95.74733726872444,81.19,True,71.68
00:01:31.673,94.16573075697698,79.76275452757962,False,
00:01:31.774,92.45171617282804,79.76275452757962,False,
00:01:31.875,90.94281019016906,79.76275452757962,False,
00:01:31.975,89.62726409582119,79.76275452757962,False,
00:01:32.076,88.45805563801255,79.76275452757962,False,
00:01:32.177,87.42458081763732,79.76275452757962,False,
00:01:32.278,86.51241007394066,79.76275452757962,False,
00:01:32.380,85.60867029444792,75.71191843778318,False,
00:01:32.415,85.09272411607706,74.5,True,72.64
00:01:32.481,84.3724108863399,75.8220098953952,False,
00:01:32.582,83.3585940523829,75.8220098953952,False,
00:01:32.682,82.46912664591794,75.8220098953952,False,
00:01:32.783,81.68318870645716,75.8220098953952,False,
00:01:32.884,80.98684727905069,75.8220098953952,False,
00:01:32.985,80.37656016265701,75.8220098953952,False,
00:01:33.086,79.83316180393828,75.8220098953952,False,
00:01:33.186,79.36114667487256,75.8220098953952,False,
00:01:33.213,79.23500119097746,73.11,True,75.09
00:01:33.286,78.81437905408372,74.34841521918152,False,
00:01:33.387,78.28742216320838,74.34841521918152,False,
00:01:33.487,77.8230995907751,74.34841521918152,False,
00:01:33.589,77.40826670909341,74.34841521918152,False,
00:01:33.689,77.04711148859829,74.34841521918152,False,
00:01:33.790,76.72831845037648,74.34841521918152,False,
00:01:33.890,76.44763079055272,74.34841521918152,False,
00:01:33.990,76.20055198665139,74.34841521918152,False,
00:01:34.004,76.16362908885806,74.47,True,75.76
00:01:34.090,76.03291817311849,74.8613588876345,False,
00:01:34.191,75.89488026673233,74.8613588876345,False,
00:01:34.291,75.77327438896408,74.8613588876345,False,
00:01:34.392,75.66491437616322,74.8613588876345,False,
00:01:34.492,75.57038236112814,74.8613588876345,False,
00:01:34.594,75.48564283567177,74.8613588876345,False,
00:01:34.695,75.41111874777727,74.8613588876345,False,
00:01:34.796,75.34558507354879,74.8613588876345,False,
00:01:34.814,75.32925397520076,75.0,True,74.17
00:01:34.898,75.3016956371125,75.0468588876345,False,
00:01:34.998,75.27165061007487,75.0468588876345,False,
00:01:35.099,75.24498901904543,75.0468588876345,False,
00:01:35.199,75.22154179725196,75.0468588876345,False,
00:01:35.300,75.20088196409569,75.0468588876345,False,
00:01:35.401,75.18264697110126,75.0468588876345,False,
00:01:35.501,75.16661963016075,75.0468588876345,False,
00:01:35.590,75.15382432491545,75.79,True,77.52
00:01:35.603,75.16218351476945,75.45103105433911,False,
00:01:35.704,75.226587964388,75.45103105433911,False,
00:01:35.804,75.27654865716605,75.45103105433911,False,
00:01:35.905,75.31538906015619,75.45103105433911,False,
00:01:36.005,75.3456330950757,75.45103105433911,False,
00:01:36.107,75.45103105433911,75.45103105433911,False,
00:01:36.207,75.45103105433911,75.45103105433911,False,
00:01:36.308,75.45103105433911,75.45103105433911,False,
00:01:36.343,75.45103105433911,76.96,True,79.37
00:01:36.409,75.88185233972274,78.35062163025547,False,
00:01:36.510,76.4320009532879,78.35062163025547,False,
00:01:36.610,76.8574516616893,78.35062163025547,False,
00:01:36.711,77.19191865669318,78.35062163025547,False,
00:01:36.811,77.44949735614796,78.35062163025547,False,
00:01:36.913,77.65203946122692,78.35062163025547,False,
00:01:37.014,77.80857225922917,78.35062163025547,False,
00:01:37.115,77.93851405402341,77.77695911782523,False,
00:01:37.161,77.7986106033136,76.69,True,73.44
00:01:37.215,77.76476010783612,77.27085134327585,False,
00:01:37.316,77.70624128048817,77.27085134327585,False,
00:01:37.417,77.65468133345229,77.27085134327585,False,
00:01:37.517,77.60940028031294,77.27085134327585,False,
00:01:37.617,77.5695613612485,77.27085134327585,False,
00:01:37.719,77.53398079155782,77.27085134327585,False,
00:01:37.748,77.5241142629582,83.49,True,102.92
00:01:37.820,78.51595873598231,83.42600001369492,False,
00:01:37.920,79.60810793450902,83.42600001369492,False,
00:01:38.022,80.46731372367775,83.42600001369492,False,
00:01:38.124,81.13279690466628,83.42600001369492,False,
00:01:38.225,81.64581319696339,83.42600001369492,False,
00:01:38.325,82.04296351786333,83.42600001369492,False,
00:01:38.390,82.25536525444984,87.98,True,92.88
00:01:38.426,83.50715875919438,92.72880343172862,False,
00:01:38.527,86.0688958884001,92.72880343172862,False,
00:01:38.627,87.65346381460334,92.72880343172862,False,
00:01:38.728,88.77990061871745,92.72880343172862,False,
00:01:38.829,89.66378953262344,92.72880343172862,False,
00:01:38.930,90.35061276623529,92.72880343172862,False,
00:01:39.030,90.87713220248709,92.72880343172862,False,
00:01:39.030,90.88516259314545,96.31,True,93.75
00:01:39.131,91.77735271727474,94.94178848763185,False,
00:01:39.232,92.48651206561136,94.94178848763185,False,
00:01:39.333,93.03428669905655,94.94178848763185,False,
00:01:39.434,93.45979746830855,94.94178848763185,False,
00:01:39.535,93.79171473536516,94.94178848763185,False,
00:01:39.610,93.9932498420903,96.46,True,103.45
00:01:39.636,94.1423936314597,96.52579198248952,False,
00:01:39.736,94.6727145187699,96.52579198248952,False,
00:01:39.838,95.08879297224584,96.52579198248952,False,
00:01:39.938,95.4084358913448,96.52579198248952,False,
00:01:40.038,95.6561975991788,96.52579198248952,False,
00:01:40.140,95.85092583734188,96.52579198248952,False,
00:01:40.241,95.99114440274904,95.14971268865796,False,
00:01:40.270,95.87743145401573,95.69,True,90.77
00:01:40.342,96.2432614366939,98.15353735275244,False,
00:01:40.443,96.67199444650988,98.15353735275244,False,
00:01:40.543,97.00100918792478,98.15353735275244,False,
00:01:40.644,97.25757132629748,98.15353735275244,False,
00:01:40.745,97.45730498463162,98.15353735275244,False,
00:01:40.845,97.61264726415943,98.15353735275244,False,
00:01:40.922,97.58563887949204,95.54,True,93.31
00:01:40.947,97.50032142362191,94.66414460620686,False,
00:01:41.047,97.1640827742038,94.66414460620686,False,
00:01:41.148,96.87047415074626,94.66414460620686,False,
00:01:41.248,96.6100296291339,94.66414460620686,False,
00:01:41.349,96.3782403738028,94.66414460620686,False,
00:01:41.451,96.17414787751453,94.66414460620686,False,
00:01:41.547,96.00058566976315,92.98,True,94.94
00:01:41.552,96.00058566976315,93.84620010139209,False,
00:01:41.652,95.73666894433073,93.84620010139209,False,
00:01:41.752,95.51498585262236,93.84620010139209,False,
00:01:41.853,95.31710553739987,93.84620010139209,False,
00:01:41.955,95.1416494922433,93.84620010139209,False,
00:01:42.055,94.9883719531264,93.84620010139209,False,
00:01:42.157,94.85259965323245,93.84620010139209,False,
00:01:42.159,94.84788241569734,95.39,True,98.04
00:01:42.258,95.15486906007999,96.26431193368052,False,
00:01:42.360,95.40390222047057,96.26431193368052,False,
00:01:42.461,95.59664115875121,96.26431193368052,False,
00:01:42.489,95.64378630369026,114.43,True,182.37
00:01:42.561,104.23495425103737,119.88272948128318,False,
00:01:42.661,109.84212559097732,119.88272948128318,False,
00:01:42.763,112.74412071055119,119.88272948128318,False,
00:01:42.807,113.64041900614117,142.97,True,188.68
00:01:42.864,130.9792821977023,156.51168800940326,False,
00:01:42.964,142.50377387685197,156.51168800940326,False,
00:01:43.064,147.23281476321583,156.51168800940326,False,
00:01:43.115,148.74042883859127,188.28,True,194.17
00:01:43.165,160.27865357457205,183.32268414672455,False,
00:01:43.266,170.24260790654694,183.32268414672455,False,
00:01:43.367,174.54187955033473,183.32268414672455,False,
00:01:43.428,176.13572985926692,193.13,True,196.72
00:01:43.468,178.75068960079187,191.53770598109833,False,
00:01:43.569,182.91447461973507,191.53770598109833,False,
00:01:43.670,185.22573981133314,191.53770598109833,False,
00:01:43.743,186.37917308662674,191.9,True,185.19
00:01:43.771,186.75603121105567,192.04762741766896,False,
00:01:43.873,187.94586955347285,192.04762741766896,False,
00:01:43.974,188.86376049481802,192.04762741766896,False,
00:01:44.040,189.36124314122026,194.59,True,202.7
00:01:44.074,189.53827838710419,191.596566310841,False,
00:01:44.174,189.99501174895153,191.596566310841,False,
00:01:44.276,190.35466855919194,191.596566310841,False,
00:01:44.351,190.57231118283542,192.93,True,191.69
00:01:44.378,191.24472580931706,199.08844361572113,False,
00:01:44.479,193.27243134468887,199.08844361572113,False,
00:01:44.579,194.592338326752,199.08844361572113,False,
00:01:44.629,195.12623006918258,203.16,True,216.61
00:01:44.680,195.60091104448983,199.19515591893182,False,
00:01:44.780,196.40177252066184,199.19515591893182,False,
00:01:44.881,197.0250547969394,199.19515591893182,False,
00:01:44.927,197.26563610839028,202.93,True,202.02
00:01:44.981,198.51417267758043,205.3772551314251,False,
00:01:45.081,200.16771333811604,205.3772551314251,False,
00:01:45.183,201.33912304845836,205.3772551314251,False,
00:01:45.242,201.57913414206917,202.02,True,189.27
00:01:45.284,201.6720218014999,201.6720218014999,False,
00:01:45.385,201.6720218014999,201.6720218014999,False,
00:01:45.486,201.6720218014999,201.6720218014999,False,
00:01:45.564,201.41850295194038,192.72,True,187.5
00:01:45.587,201.183172744875,192.38153725922416,False,
00:01:45.687,200.1467619906317,192.38153725922416,False,
00:01:45.788,199.2222944297834,192.38153725922416,False,
00:01:45.849,198.71267430604973,195.02,True,209.79
00:01:45.889,198.45917119864035,193.42050925718542,False,
00:01:45.989,197.8666821936068,193.42050925718542,False,
00:01:46.091,197.3355453734985,193.42050925718542,False,
00:01:46.145,197.074481648933,200.45,True,205.48
00:01:46.192,197.82353255377336,203.43613411182156,False,
00:01:46.292,199.08723885007984,203.43613411182156,False,
00:01:46.393,200.05574450911956,203.43613411182156,False,
00:01:46.438,200.43138285414074,206.42,True,204.08
00:01:46.493,201.04349878012874,205.29926301973342,False,
00:01:46.593,201.9860853941137,205.29926301973342,False,
00:01:46.694,202.72342881706905,205.29926301973342,False,
00:01:46.720,202.89892862959982,207.13,True,212.01
00:01:46.795,203.75263838353635,207.9765488336714,False,
00:01:46.895,204.68787323755444,207.9765488336714,False,
00:01:46.997,205.4271765995552,207.9765488336714,False,
00:01:47.027,205.41378297383793,203.85,True,196.08
00:01:47.097,205.2577208562711,203.51774147277155,False,
00:01:47.198,205.05284727591297,203.51774147277155,False,
00:01:47.209,205.02748929605698,232.26,True,322.58
00:01:47.298,218.1438647573905,234.48754363617508,False,
00:01:47.374,223.11180827023338,275.65,True,372.67
00:01:47.398,237.42244892655836,292.0847596525256,False,
00:01:47.499,270.15873207428314,292.0847596525256,False,
00:01:47.545,275.6204859189035,345.49,True,344.83
00:01:47.601,305.82356555989304,347.51305368743635,False,
00:01:47.702,329.02042028684264,347.51305368743635,False,
00:01:47.707,329.73783286802313,362.9,True,372.67
00:01:47.803,334.63035270630337,344.45662290846735,False,
00:01:47.876,336.842414512036,357.14,True,355.03
00:01:47.904,336.91360067839616,337.96860961580427,False,
00:01:48.005,337.1497984648941,337.96860961580427,False,
00:01:48.041,337.2244615467741,362.9,True,361.45
00:01:48.106,345.392386805363,361.9095579852075,False,
00:01:48.208,351.4861963827407,361.0291252664771,False,
00:01:48.237,350.79061496607613,340.26,True,309.28
00:01:48.309,351.43968423005236,354.8316926840506,False,
00:01:48.403,352.16564473904594,340.91,True,357.14
00:01:48.410,352.0445770255377,332.99078132034913,False,
00:01:48.510,349.7940498490823,332.99078132034913,False,
00:01:48.566,348.63707282740694,343.51,True,370.37
00:01:48.611,350.124749524962,358.84692481999866,False,
00:01:48.711,352.4698339765766,358.84692481999866,False,
00:01:48.721,352.6782684322662,370.37,True,384.62
00:01:48.813,357.96907425757604,368.5622737965523,False,
00:01:48.882,360.3731222457646,375.78,True,372.67
00:01:48.913,360.36807484702916,360.23181408777754,False,
00:01:49.014,360.35188686380553,360.23181408777754,False,
00:01:49.053,360.3110692963111,369.61,True,352.94
00:01:49.115,361.243114816415,366.5097371930284,False,
00:01:49.206,362.32813941784116,371.13,True,389.61
00:01:49.217,362.44566910631687,367.2259532168218,False,
00:01:49.318,363.51801028073777,367.2259532168218,False,
00:01:49.370,363.9738604396584,370.37,True,370.37
00:01:49.418,364.44843482807835,368.22624511723717,False,
00:01:49.520,365.29592867712915,368.22624511723717,False,
00:01:49.533,365.39883726566853,374.22,True,363.64
00:01:49.621,370.18523080839316,380.49346763542724,False,
00:01:49.717,371.7107971689915,352.25,True,326.09
00:01:49.722,371.7107971689915,366.2566234787415,False,
00:01:49.822,371.0513182009918,366.2566234787415,False,
00:01:49.924,368.4589469750729,291.0588806772839,False,
00:01:50.024,352.9055246976328,195.6061298536558,False,
00:01:50.040,349.3563333862671,269.87,True,188.68
00:01:50.126,337.7446467544825,233.03230208494406,False,
00:01:50.226,325.4031426266229,233.03230208494406,False,
00:01:50.327,314.0178882275732,209.00493157420036,False,
00:01:50.428,297.9232962684521,154.56613266886097,False,
00:01:50.457,292.30024700761464,194.59,True,141.84
00:01:50.529,282.42841492961287,175.22686513085378,False,
00:01:50.630,269.74788624181645,175.22686513085378,False,
00:01:50.730,258.6412981377177,175.22686513085378,False,
00:01:50.827,248.69696059066757,162.16,True,162.6
00:01:50.833,248.69696059066757,156.02716713442788,False,
00:01:50.933,237.3537773802588,156.02716713442788,False,
00:01:51.033,227.77680707915724,156.02716713442788,False,
00:01:51.134,219.247350021609,156.02716713442788,False,
00:01:51.235,211.66713547508078,147.14575811350872,False,
00:01:51.254,209.89303980541402,147.66,True,140.52
00:01:51.336,204.18154615850494,149.635534221353,False,
00:01:51.437,197.6774967839571,149.635534221353,False,
00:01:51.538,191.96440883511212,149.635534221353,False,
00:01:51.639,186.95885097598926,149.635534221353,False,
00:01:51.675,185.1564557590098,148.51,True,144.23
00:01:51.739,182.17487288189895,145.58560973508708,False,
00:01:51.839,177.8504519034221,145.58560973508708,False,
00:01:51.941,173.9992246244398,145.58560973508708,False,
00:01:52.042,170.618639344166,145.58560973508708,False,
00:01:52.114,168.25599748727603,139.97,True,135.44
00:01:52.143,167.3866023432122,142.29076268924678,False,
00:01:52.244,164.39593399477394,142.29076268924678,False,
00:01:52.345,161.79043062415275,142.29076268924678,False,
00:01:52.445,159.48987897362616,142.29076268924678,False,
00:01:52.524,157.8348439679985,141.73,True,145.99
00:01:52.546,157.3645317028524,138.97699648494188,False,
00:01:52.647,155.18055455408847,138.97699648494188,False,
00:01:52.748,153.26053329455462,138.97699648494188,False,
00:01:52.848,151.5773240898656,138.97699648494188,False,
00:01:52.931,150.31661205092175,142.86,True,147.78
00:01:52.948,150.2113242579826,145.06639568607113,False,
00:01:53.050,149.60106995918073,145.06639568607113,False,
00:01:53.150,149.0640455821236,145.06639568607113,False,
00:01:53.251,148.58989133995843,145.06639568607113,False,
00:01:53.351,148.16919886615906,142.7536339579723,False,
00:01:53.359,148.09624610799966,144.81,True,140.85
00:01:53.452,147.7564937701377,144.9791510979651,False,
00:01:53.553,147.425670218912,144.9791510979651,False,
00:01:53.654,147.13562711832967,144.9791510979651,False,
00:01:53.756,146.87858341865868,144.9791510979651,False,
00:01:53.759,146.8677715193692,145.75,True,148.88
00:01:53.857,146.26851060748064,141.622605571415,False,
00:01:53.958,145.71710404896749,141.622605571415,False,
00:01:54.059,145.22829303761046,141.622605571415,False,
00:01:54.160,144.80354231199576,141.622605571415,False,
00:01:54.199,144.59086789246803,142.07,True,136.99
00:01:54.261,144.46039590211637,142.80999834037613,False,
00:01:54.361,144.26577280844123,142.80999834037613,False,
00:01:54.461,144.0944360718899,142.80999834037613,False,
00:01:54.562,143.9426950262311,142.80999834037613,False,
00:01:54.598,143.88998982026558,144.93,True,149.63
00:01:54.662,143.64561595887648,140.63565363429882,False,
00:01:54.763,143.289199581611,140.63565363429882,False,
00:01:54.863,142.97557608275272,140.63565363429882,False,
00:01:54.964,142.6991207745674,140.63565363429882,False,
00:01:55.009,142.58102269271552,144.0,True,145.99
00:01:55.064,142.89487561967965,145.0855374881553,False,
00:01:55.167,143.3863129241268,145.0855374881553,False,
00:01:55.268,143.76828225073183,145.0855374881553,False,
00:01:55.368,144.06179569267522,145.0855374881553,False,
00:01:55.407,144.15960844819477,149.01,True,151.52
00:01:55.469,144.92933618995667,149.5784579746848,False,
00:01:55.569,145.9602415057702,149.5784579746848,False,
00:01:55.670,146.77049739175115,149.5784579746848,False,
00:01:55.771,147.40029035927634,149.5784579746848,False,
00:01:55.863,147.09900007478163,142.41,True,131.29
00:01:55.871,147.0472530482052,141.39510274933022,False,
00:01:55.973,146.37452399161413,141.39510274933022,False,
00:01:56.073,145.7858951099977,141.39510274933022,False,
00:01:56.174,145.26475361091178,141.39510274933022,False,
00:01:56.276,144.80379507607907,141.39510274933022,False,
00:01:56.300,144.65766740047684,139.53,True,137.3
00:01:56.377,143.94806792166423,136.75834368527674,False,
00:01:56.478,143.09539086629763,136.75834368527674,False,
00:01:56.579,142.34339595265948,136.75834368527674,False,
00:01:56.680,141.6803374664435,136.75834368527674,False,
00:01:56.730,141.37256970462818,135.95,True,139.53
00:01:56.781,141.06445872452903,136.2678851502913,False,
00:01:56.881,140.49937335515125,136.2678851502913,False,
00:01:56.982,139.99647119232873,136.2678851502913,False,
00:01:57.083,139.55483831294458,136.2678851502913,False,
00:01:57.154,139.26703546827906,139.32,True,141.18
00:01:57.184,139.22611798510263,138.06619210009336,False,
00:01:57.284,139.08987462496637,138.06619210009336,False,
00:01:57.384,138.96926108309404,138.06619210009336,False,
00:01:57.484,138.86267665028868,138.06619210009336,False,
00:01:57.586,138.76782488504278,138.06619210009336,False,
00:01:57.628,138.4395614294201,135.44,True,126.58
00:01:57.687,138.10784172685044,133.63577469896344,False,
00:01:57.788,137.5770278803198,133.63577469896344,False,
00:01:57.889,137.106406625857,133.63577469896344,False,
00:01:57.990,136.6959265396416,133.63577469896344,False,
00:01:58.014,136.59928043013318,140.19,True,155.84
00:01:58.091,136.9492869988675,138.6191358614488,False,
00:01:58.193,137.32310478737543,138.6191358614488,False,
00:01:58.294,137.61214720238348,138.6191358614488,False,
00:01:58.394,137.83629001754332,138.6191358614488,False,
00:01:58.476,137.7945499570861,137.51,True,133.33
00:01:58.495,137.95075029301728,141.33641705431438,False,
00:01:58.595,138.70098679784653,141.33641705431438,False,
00:01:58.695,139.28542257598832,141.33641705431438,False,
00:01:58.797,139.7448530824308,141.33641705431438,False,
00:01:58.889,140.07865735899654,142.86,True,141.18
00:01:58.898,140.0613450889508,138.2488065984197,False,
00:01:58.998,139.84665574449994,138.2488065984197,False,
00:01:59.100,139.6570813313758,138.2488065984197,False,
00:01:59.201,139.48915117107353,138.2488065984197,False,
00:01:59.301,139.343153820803,138.2488065984197,False,
00:01:59.313,139.32520945444207,138.57,True,141.51
00:01:59.402,139.20563005093615,138.17070924898135,False,
00:01:59.502,139.08332892283994,138.17070924898135,False,
00:01:59.603,138.9749023666832,138.17070924898135,False,
00:01:59.704,138.87962690691555,138.17070924898135,False,
00:01:59.725,138.86026419696083,142.86,True,145.99
00:01:59.806,138.89919713496738,139.07578615029144,False,
00:01:59.907,138.9386797967423,139.07578615029144,False,
00:02:00.008,138.96939091979155,139.07578615029144,False,
00:02:00.109,139.07578615029144,139.07578615029144,False,
00:02:00.163,139.06372320346136,141.4,True,136.99
00:02:00.209,139.437028300348,142.57549834037613,False,
00:02:00.311,140.14012631092297,142.57549834037613,False,
00:02:00.412,140.68411631381923,142.57549834037613,False,
00:02:00.513,141.10793260867825,142.57549834037613,False,
00:02:00.521,141.14457504059098,148.76,True,166.2
00:02:00.614,142.5223195142148,147.530906499464,False,
00:02:00.715,143.6412058788796,147.530906499464,False,
00:02:00.760,144.0683271700673,173.58,True,252.1
00:02:00.816,157.33091738046497,179.98504230609987,False,
00:02:00.917,167.0570830496361,179.98504230609987,False,
00:02:01.019,171.29981149636208,179.98504230609987,False,
00:02:01.069,172.6513673191395,198.46,True,194.81
00:02:01.119,178.3411746059978,194.9129340212669,False,
00:02:01.220,184.44763598689818,194.9129340212669,False,
00:02:01.321,187.53977217915252,194.9129340212669,False,
00:02:01.422,188.36738385756885,170.2647220205664,False,
00:02:01.473,186.47992197891108,189.47,True,148.51
00:02:01.522,186.7869695189613,189.2119268101681,False,
00:02:01.622,187.32405693997012,189.2119268101681,False,
00:02:01.723,187.74572847199838,189.2119268101681,False,
00:02:01.731,187.780892475487,185.57,True,232.56
00:02:01.824,187.65377215194627,186.60808238745346,False,
00:02:01.925,187.52991237049815,186.60808238745346,False,
00:02:01.956,187.49380167784142,202.93,True,266.67
00:02:02.026,196.1649352802617,212.1245239857462,False,
00:02:02.126,201.90475238292672,212.1245239857462,False,
00:02:02.196,204.1638300962059,248.96,True,250.0
00:02:02.227,215.016881480156,246.7610863362578,False,
00:02:02.327,230.85369677658994,246.7610863362578,False,
